3701
-256 12 -1 -2 -3 2 -3 -3 2 3 3 3 1 -2
-256 12 -1 -2 -3 1 3 3 3 2 -3 -2 -3 2
256 12 -1 -3 -2 3 -2 3 2 2 -3 -3 1 3
-256 12 -1 -2 -2 -3 2 3 3 2 -3 -3 1 3
-128 12 -1 -2 -3 1 -3 2 3 3 2 3 -2 -3
128 12 -1 -2 -3 -3 2 3 2 3 -2 -3 1 3
-128 12 -1 -2 -3 2 3 2 -3 -2 -3 1 3 3
256 12 -1 -3 -2 -2 3 2 -3 -3 1 3 2 3
-256 12 -1 -2 -3 -3 -2 -3 1 2 3 3 2 3
-256 12 -1 -2 -3 -3 2 -3 1 2 3 3 -2 3
256 12 -1 -2 -3 -3 2 3 -2 1 3 3 2 -3
-256 12 -1 -2 -2 -3 2 -3 1 3 3 3 2 -3
-256 12 -1 -2 -2 -3 -3 1 3 3 2 3 2 -3
-256 12 -1 -2 -3 -2 1 2 -3 -3 2 3 3 3
256 12 -1 -2 -3 2 2 -3 1 -3 -2 3 3 3
128 12 -1 -2 -3 1 3 3 2 -3 2 -3 -2 3
256 12 -1 -2 -3 1 -3 2 3 3 3 2 -3 -2
-128 12 -1 -2 -3 -2 -3 -3 1 3 2 3 2 3
128 12 -1 -2 -3 -2 -3 2 3 3 2 3 1 -3
256 12 -1 -2 -2 -3 1 -3 2 3 3 3 2 -3
512 12 -1 -2 -3 -3 -3 2 3 3 3 -2 1 2
-128 12 -1 -2 -3 1 3 3 -2 3 2 -3 2 -3
128 12 -1 -2 -3 1 3 2 3 2 -3 -3 -2 3
256 12 -1 -2 1 -3 -2 3 2 -3 -3 2 3 3
-128 12 -1 -2 -3 -3 -2 3 1 3 2 3 2 -3
-128 12 -1 -2 -3 -3 2 -3 1 3 2 3 -2 3
-128 12 -1 -2 -3 -3 2 3 2 3 1 3 -2 -3
-256 12 -1 -2 -2 -3 -3 1 3 2 -3 2 3 3
256 12 -1 -2 -3 -3 2 3 3 -2 -3 2 1 3
-512 12 -1 -3 -2 -2 3 3 3 2 2 -3 1 -3
256 12 -1 -2 -3 -3 2 3 3 1 -2 -3 2 3
256 12 -1 -2 -3 -2 -3 2 3 3 3 1 -3 2
256 12 -1 -2 1 -3 -3 2 3 -2 -3 2 3 3
128 12 -1 -2 -1 -2 -3 2 1 3 2 3 1 -3
-128 12 -1 -2 -1 -2 -3 1 3 1 3 2 -3 2
-256 12 -1 -1 -2 -3 -2 -3 2 3 2 1 1 3
128 12 -1 -1 -2 -3 2 1 3 -2 -3 2 1 3
-256 12 -1 -1 -2 -3 -3 -2 3 1 2 3 1 2
256 12 -1 -1 -2 -3 -2 3 3 2 -3 1 1 2
128 12 -1 -2 -1 -3 1 2 3 -2 1 -3 2 3
128 12 -1 -1 -2 -3 -2 3 2 -3 1 3 1 2
128 12 -1 -1 -2 -3 2 3 -2 3 1 -3 1 2
128 12 -1 -2 -1 -3 1 2 3 1 -2 -3 2 3
128 12 -1 -2 -1 -3 2 3 1 -2 -3 1 3 2
-128 12 -1 -1 -2 -3 -2 1 2 3 1 -3 2 3
-128 12 -1 -1 -2 -3 2 1 -2 3 1 3 2 -3
256 12 -1 -1 -2 -3 1 2 3 3 2 1 -3 -2
256 12 -1 -1 -2 -3 2 -3 1 3 3 2 1 -2
128 12 -1 -1 -2 -3 1 2 3 2 1 3 -2 -3
-128 12 -1 -1 -2 -3 -2 1 3 2 1 -3 2 3
256 12 -1 -1 -2 -3 -3 -2 3 2 1 2 1 3
128 12 -1 -2 -1 -3 1 2 1 3 -2 -3 2 3
128 12 -1 -2 -1 -3 1 2 3 -2 3 1 -3 2
128 12 -1 -2 -1 -3 1 2 3 -2 3 2 1 -3
128 12 -1 -2 -1 -3 1 3 2 3 -2 1 2 -3
128 12 -1 -1 -2 -3 1 3 2 3 1 2 -3 -2
-256 12 -1 -1 -2 -2 -3 1 -3 1 3 2 2 3
-256 12 -1 -1 -2 -3 -2 -3 1 1 2 3 2 3
128 12 -1 -1 -2 -3 2 1 3 1 -2 -3 2 3
128 12 -1 -1 -2 -3 2 1 3 1 2 -3 -2 3
128 12 -1 -1 -2 -3 2 3 2 -3 1 3 1 -2
-128 12 -1 -1 -2 -3 -2 3 1 -3 2 1 2 3
-128 12 -1 -1 -2 -3 -2 3 1 2 1 -3 2 3
-128 12 -1 -1 -2 -3 -2 3 1 2 1 3 2 -3
-128 12 -1 -2 -1 -3 -2 3 1 -3 2 1 2 3
128 12 -1 -2 -3 -1 2 1 -3 2 3 -2 1 3
-256 12 -1 -1 -2 -3 -2 3 3 1 2 2 1 -3
-256 12 -1 -1 -2 -2 -3 -3 1 3 2 3 1 2
-256 12 -1 -1 -2 -2 -3 2 1 -3 1 3 3 2
128 12 -1 -2 -3 -1 -2 3 2 1 -3 2 1 3
-256 12 -1 -1 -2 -2 -3 2 -3 2 3 1 1 3
128 12 -1 -2 -1 -3 1 -2 -3 2 3 1 3 2
256 12 -1 -1 -2 -2 -3 2 3 1 3 1 -3 2
512 12 -1 -1 -2 -2 -3 2 2 1 3 3 1 -3
-128 12 -1 -1 -2 -3 2 -3 2 1 -2 3 1 3
128 12 -1 -2 -3 1 2 -1 -2 3 1 -3 2 3
-256 12 -1 -1 -2 -3 1 1 -3 2 3 2 3 -2
128 12 -1 -1 -2 -3 -2 3 2 1 2 -3 1 3
-128 12 -1 -1 -2 -3 -2 3 2 1 2 3 1 -3
128 12 -1 -1 -2 -3 1 3 2 -3 -2 3 1 2
256 12 -1 -1 -2 -3 2 2 1 -2 3 3 1 -3
-128 12 -1 -1 -2 1 -3 -2 3 2 3 2 1 -3
-128 12 -1 -2 -1 -3 1 -2 3 2 1 3 2 -3
128 12 -1 -1 -2 -3 1 -2 -3 2 3 1 3 2
128 12 -1 -2 -3 1 2 -1 3 -2 -3 1 3 2
128 12 -1 -2 -3 1 3 -2 -1 2 -3 1 3 2
128 12 -1 -1 -2 -3 2 3 1 -2 -3 2 1 3
128 12 -1 -1 -2 -3 2 3 -2 1 -3 2 1 3
256 12 -1 -1 -2 -2 -3 1 -3 2 3 3 1 2
256 12 -1 -1 -2 -3 1 -2 3 2 2 -3 1 3
-512 12 -1 -1 -2 -2 -3 -3 1 2 2 3 1 3
-256 12 -1 -1 -2 -3 -2 3 2 2 3 1 1 -3
-128 12 -1 -1 -2 -3 -2 -3 1 3 1 2 3 2
-128 12 -1 -2 -3 1 2 -1 -2 3 2 -3 1 3
128 12 -1 -1 -2 1 -3 2 3 -2 -3 2 1 3
128 12 -1 -2 -1 2 -3 1 3 -2 -3 1 3 2
128 12 -1 -1 -2 -3 1 -3 -2 3 2 1 2 3
128 12 -1 -1 -2 -3 1 3 2 3 2 1 -2 -3
-256 12 -1 -1 -2 -2 -3 1 1 3 2 3 2 -3
-128 12 -1 -1 -2 -3 1 -2 3 2 1 3 2 -3
-128 12 -1 -1 -2 -3 2 3 -2 1 2 -3 1 3
-128 12 -1 -1 -2 -3 2 3 -2 1 2 3 1 -3
128 12 -1 -1 -2 -3 1 2 3 -2 3 1 -3 2
128 12 -1 -2 -3 -1 3 1 -3 2 1 -2 3 2
128 12 -1 -1 -2 -3 2 3 2 3 1 -2 1 -3
256 12 -1 -1 -2 -3 -3 -2 3 2 1 1 2 3
256 12 -1 -1 -2 -3 1 2 3 3 1 2 -3 -2
-256 12 -1 -1 -2 -3 -3 1 2 3 1 -2 3 2
-128 12 -1 -2 -1 -2 -3 1 3 2 1 3 2 -3
-128 12 -1 -2 -3 -1 -2 -3 1 2 3 1 2 3
256 12 -1 -1 -2 -3 1 3 2 2 3 -2 1 -3
256 12 -1 -1 -2 -3 1 2 3 3 2 -3 1 -2
128 12 -1 -1 -2 -3 2 1 -3 -2 3 2 1 3
-256 12 -1 -1 -2 -3 -2 -3 1 1 2 3 3 2
128 12 -1 -1 -2 -3 -2 3 2 -3 1 2 1 3
-128 12 -1 -1 -2 -3 1 3 -2 3 2 -3 1 2
128 12 -1 -1 -2 -3 1 3 2 -3 2 3 1 -2
256 12 -1 -1 -2 -2 -3 1 3 2 2 3 1 -3
-128 12 -1 -1 -2 -3 -2 -3 2 1 2 3 1 3
-128 12 -1 -1 -2 -3 2 3 2 1 -2 -3 1 3
128 12 -1 -1 -2 -3 2 3 2 1 -2 3 1 -3
-128 12 -1 -1 -2 -3 -2 3 2 1 3 1 -3 2
-128 12 -1 -1 -2 -3 1 3 1 2 -3 2 3 -2
256 12 -1 -1 -2 -2 -3 1 2 3 3 2 1 -3
-256 12 -1 -1 -2 -2 -3 1 3 3 2 1 -3 2
-1024 12 -1 -1 -2 -2 -3 -3 1 1 3 3 2 2
-128 12 -1 -1 -2 -3 1 -3 -2 3 2 3 1 2
128 12 -1 -1 -2 -3 1 3 2 3 2 -3 1 -2
128 12 -1 -1 -2 -3 1 2 3 2 -3 -2 1 3
-256 12 -1 -1 -2 -3 -2 1 -3 2 2 3 1 3
-256 12 -1 -1 -2 -2 -3 1 3 3 2 -3 1 2
128 12 -1 -1 -2 -3 2 1 -3 2 3 -2 1 3
256 12 -1 -1 -2 -3 2 2 -3 -2 3 1 1 3
-256 12 -1 -1 -2 1 2 2 -3 -2 3 3 1 -3
-256 12 -1 -1 -2 -2 -3 1 -3 1 2 3 2 3
-128 12 -1 -2 -1 -3 1 2 -3 1 3 -2 3 2
-256 12 -1 -1 -2 -3 -2 -3 1 2 1 3 3 2
-128 12 -1 -1 -2 -3 -2 1 3 1 -3 2 3 2
-256 12 -1 -1 -2 -3 -2 3 1 1 3 2 2 -3
256 12 -1 -1 -2 -3 -2 3 2 -3 1 1 3 2
128 12 -1 -2 -1 -3 1 2 3 -2 -3 1 2 3
128 12 -1 -1 -2 -3 -2 3 2 1 -3 1 3 2
-128 12 -1 -2 -1 -3 1 -2 3 2 1 -3 2 3
128 12 -1 -2 -1 -3 2 1 3 -2 3 1 2 -3
256 12 -1 -1 -2 -3 2 2 3 -2 -3 1 1 3
-128 12 -1 -1 -2 -3 -2 -3 1 3 2 1 2 3
-128 12 -1 -1 -2 -3 -2 1 3 1 2 3 2 -3
-128 12 -1 -1 -2 -3 -2 3 1 3 2 1 2 -3
-128 12 -1 -2 -1 -3 -2 -3 1 2 3 2 1 3
128 12 -1 -2 -1 -3 2 1 3 -2 1 -3 2 3
128 12 -1 -2 -3 -1 -2 1 3 2 -3 1 2 3
128 12 -1 -1 -2 -3 1 2 3 2 3 1 -3 -2
256 12 -1 -1 -2 -3 -2 1 3 2 2 -3 1 3
-128 12 -1 -1 -2 -3 -2 3 1 3 2 1 -3 2
-128 12 -1 -1 -2 -3 1 -3 2 3 2 1 3 -2
256 12 -1 -1 -2 -3 1 3 3 2 -3 2 1 -2
-256 12 -1 -1 -2 -3 2 3 3 1 -3 2 1 -2
256 12 -1 -1 -2 -3 1 -2 -3 2 3 3 1 2
128 12 -1 -2 -1 -3 2 1 3 -2 -3 1 2 3
-128 12 -1 -2 -1 -3 -2 3 2 3 1 -3 1 2
-128 12 -1 -1 -2 -3 2 1 3 1 -3 2 3 -2
128 12 -1 -2 -3 1 3 2 -1 -2 -3 1 3 2
512 12 -1 -1 -2 -3 -3 2 3 3 -2 1 1 2
128 12 -1 -1 -2 -3 2 1 3 1 3 2 -3 -2
-256 12 -1 -1 -2 -2 -3 1 1 3 2 -3 2 3
256 12 -1 -1 -2 -3 -3 -2 3 2 1 1 3 2
256 12 -1 -1 -2 -2 1 -3 2 3 3 1 -3 2
-128 12 -1 -1 -2 -3 2 3 2 3 1 -3 1 -2
256 12 -1 -1 -2 -3 1 3 2 2 1 -3 -2 3
256 12 -1 -1 -2 -3 1 3 2 2 1 3 -2 -3
256 12 -1 -1 -2 -2 -3 1 2 3 2 3 1 -3
-256 12 -1 -1 -2 -3 -2 3 2 3 1 1 -3 2
-256 12 -1 -1 -2 -3 -2 3 1 1 -3 2 3 2
-256 12 -1 -1 -2 -3 -3 -2 1 3 2 3 1 2
128 12 -1 -1 -2 1 -3 2 3 2 3 -2 1 -3
128 12 -1 -1 -2 -3 1 2 3 -2 -3 2 1 3
-128 12 -1 -2 -3 1 2 -1 3 1 -3 -2 3 2
128 12 -1 -2 -3 1 3 -1 -3 2 1 -2 3 2
128 12 -1 -2 -3 1 3 -1 2 -3 -2 3 1 2
128 12 -1 -1 -2 -3 1 3 2 -3 1 -2 3 2
128 12 -1 -1 -2 -3 -2 1 2 3 2 -3 1 3
128 12 -1 -1 -2 -3 2 1 2 -3 -2 3 1 3
128 12 -1 -1 -2 -3 2 1 2 3 -2 3 1 -3
-128 12 -1 -1 -2 -3 1 3 2 1 3 2 -3 -2
-128 12 -1 -1 -2 -3 -2 1 3 2 3 1 2 -3
128 12 -1 -2 -3 -1 3 2 1 -2 -3 1 3 2
128 12 -1 -1 -2 -3 1 -2 3 2 -3 1 3 2
128 12 -1 -2 -1 -3 1 3 -2 -3 2 1 3 2
-128 12 -1 -2 -1 -2 -3 1 2 -3 2 3 1 3
256 12 -1 -1 -2 -3 -2 3 2 2 1 -3 1 3
-256 12 -1 -1 -2 -3 -2 3 2 2 1 3 1 -3
256 12 -1 -1 -2 -3 -2 3 1 2 2 -3 1 3
128 12 -1 -1 -2 -3 1 2 1 3 2 -3 -2 3
128 12 -1 -2 -3 -1 2 1 3 -2 -3 2 1 3
-256 12 -1 -1 -2 -3 1 -2 3 3 2 1 -3 2
-128 12 -1 -1 -2 -3 -2 1 -3 2 3 1 3 2
-128 12 -1 -2 -1 -3 2 -3 1 -2 3 1 2 3
128 12 -1 -1 -2 -3 -2 1 3 2 -3 1 2 3
-256 12 -1 -1 -2 -3 -3 1 -2 3 2 3 1 2
128 12 -1 -2 -1 -3 1 -3 2 3 -2 3 1 2
128 12 -1 -2 -1 -3 1 3 2 3 -2 1 -3 2
-128 12 -1 -2 -1 -3 2 1 3 1 -3 -2 3 2
128 12 -1 -2 -1 -3 2 3 -2 1 -3 1 3 2
-128 12 -1 -2 -1 -2 -3 1 3 1 2 -3 2 3
128 12 -1 -2 -3 -1 -2 3 1 2 -3 1 2 3
256 12 -1 -1 -2 -2 -3 2 1 2 3 3 1 -3
128 12 -1 -1 -2 -3 1 2 1 3 -2 -3 2 3
128 12 -1 -1 -2 -3 1 2 3 2 3 -2 1 -3
-256 12 -1 -1 -2 -2 -3 1 -3 2 1 3 3 2
-256 12 -1 -1 -2 -2 -3 -3 1 2 3 1 3 2
-128 12 -1 -1 -2 -3 -2 1 -3 2 1 3 2 3
-256 12 -1 -1 -2 -2 -3 2 -3 1 3 1 3 2
-256 12 -1 -1 -2 -3 -2 -3 1 3 3 2 1 2
128 12 -1 -1 -2 1 -2 -3 2 3 2 3 1 -3
-128 12 -1 -1 -2 -3 1 -3 2 3 1 2 3 -2
-128 12 -1 -1 -2 1 -2 -3 2 -3 2 3 1 3
-256 12 -1 -1 -2 -3 -3 1 3 -2 3 2 1 2
-128 12 -1 -2 -1 -3 2 1 -3 -2 3 1 2 3
-256 12 -1 -1 -2 -2 -3 1 3 2 1 -3 2 3
128 12 -1 -1 -2 -3 1 3 2 3 1 -2 -3 2
128 12 -1 -1 -2 -3 1 -3 2 3 -2 3 1 2
-128 12 -1 -1 -2 -3 1 3 2 1 -2 -3 2 3
-128 12 -1 -1 -2 -3 1 3 2 1 -2 3 2 -3
128 12 -1 -1 -2 -3 2 1 -2 -3 2 3 1 3
128 12 -1 -1 -2 -3 2 1 -2 3 2 3 1 -3
256 12 -1 -1 -2 -3 -2 3 2 -3 1 1 2 3
-128 12 -1 -1 -2 -3 -2 3 1 -3 2 1 3 2
-128 12 -1 -1 -2 -3 -2 3 1 2 3 1 -3 2
-128 12 -1 -1 -2 -3 1 2 -3 1 3 -2 3 2
128 12 -1 -1 -2 -3 1 -3 2 3 -2 1 3 2
128 12 -1 -1 -2 -3 1 2 3 2 -3 1 3 -2
-128 12 -1 -1 -2 -3 1 3 -2 1 2 -3 2 3
128 12 -1 -1 -2 -3 1 3 -2 1 2 3 2 -3
-128 12 -1 -1 -2 -3 -2 3 2 1 3 1 2 -3
128 12 -1 -1 -2 -3 1 2 1 3 2 3 -2 -3
-128 12 -1 -1 -2 -3 -2 1 -3 2 3 1 2 3
-128 12 -1 -1 -2 -3 -2 1 3 2 1 3 2 -3
-128 12 -1 -2 -1 -3 1 -2 3 1 2 -3 2 3
128 12 -1 -2 -3 -1 -2 1 3 2 -3 1 3 2
128 12 -1 -2 -3 -1 3 -2 1 2 -3 1 3 2
256 12 -1 -1 -2 -3 -2 3 2 -3 2 1 1 3
-256 12 -1 -1 -2 -3 -2 -3 2 2 1 3 1 3
128 12 -1 -2 -3 -1 2 3 1 -2 -3 1 2 3
256 12 -1 -1 -2 -3 2 3 -2 -3 2 1 1 3
256 12 -1 -1 -2 -3 1 3 2 2 3 1 -3 -2
512 12 -1 -1 -2 -2 -3 2 3 3 1 1 -3 2
-128 12 -1 -2 -1 -3 -2 3 2 1 3 2 1 -3
128 12 -1 -1 -2 -3 -2 3 2 1 -3 1 2 3
-128 12 -1 -1 -2 -3 1 2 1 3 -2 3 2 -3
128 12 -1 -1 -2 -3 -2 3 1 2 -3 1 2 3
-128 12 -1 -1 -2 -3 1 -2 3 1 2 -3 2 3
-128 12 -1 -1 -2 -3 1 -2 3 2 3 1 2 -3
-128 12 -1 -1 -2 -3 1 -3 2 3 2 1 -2 3
-128 12 -1 -2 -3 -1 3 -2 1 -3 2 3 1 2
128 12 -1 -2 -3 -1 2 1 3 -2 -3 1 3 2
128 12 -1 -1 -2 -3 1 2 3 1 -2 -3 2 3
128 12 -1 -2 -3 -1 2 3 1 -2 -3 1 3 2
-256 12 -1 -1 -2 -3 -3 1 -2 3 1 2 2 3
128 12 -1 -2 -1 -3 1 -3 2 3 -2 1 2 3
-128 12 -1 -2 -1 -3 1 3 -2 3 2 -3 1 2
-128 12 -1 -1 -2 -3 2 -3 2 3 1 -2 1 3
-256 12 -1 -1 -2 -3 -2 -3 1 2 2 3 1 3
-512 12 -1 -1 -2 -2 -3 -3 1 3 3 2 1 2
128 12 -1 -1 -2 -3 2 1 -2 3 2 -3 1 3
-128 12 -1 -2 -1 -3 -2 1 -3 2 3 2 1 3
128 12 -1 -1 -2 -3 1 -3 2 3 -2 1 2 3
128 12 -1 -1 -2 -3 1 3 2 -3 2 1 -2 3
-128 12 -1 -2 -3 -1 2 -3 1 2 3 1 -2 3
-256 12 -1 -1 -2 -3 2 1 -3 -2 3 3 1 2
-256 12 -1 -1 -2 -2 -3 2 -3 1 2 3 1 3
-256 12 -1 -1 -2 -3 -2 3 2 3 1 1 2 -3
-256 12 -1 -1 -2 -2 -3 -3 1 3 2 1 3 2
-128 12 -1 -1 -2 -3 -2 -3 1 3 2 3 1 2
-128 12 -1 -1 -2 -3 1 -3 2 3 2 3 1 -2
-128 12 -1 -1 -2 -3 -2 3 1 -3 2 3 1 2
256 12 -1 -1 -2 -3 2 2 -3 1 3 3 1 -2
-128 12 -1 -2 -3 -1 -2 1 -3 2 3 1 2 3
256 12 -1 -1 -2 -3 -3 1 2 3 3 -2 1 2
256 12 -1 -1 -2 -3 -3 2 1 3 3 -2 1 2
-128 12 -1 -1 -2 -3 1 -3 2 3 1 -2 3 2
256 12 -1 -1 -2 -2 -3 -3 2 3 1 3 1 2
-256 12 -1 -1 -2 -2 1 -3 1 3 3 2 -3 2
128 12 -1 -1 -2 -3 -2 3 1 3 2 -3 1 2
128 12 -1 -1 -2 -3 2 -3 1 3 2 3 1 -2
-128 12 -1 -1 -2 -3 -2 1 3 1 3 2 -3 2
128 12 -1 -2 -1 -3 1 -2 -3 2 3 1 2 3
-256 12 -1 -1 -2 -3 -2 -3 2 2 3 1 1 3
256 12 -1 -1 -2 -3 -3 -2 3 1 2 2 1 3
256 12 -1 -1 -2 -3 2 -3 -2 3 2 1 1 3
-512 12 -1 -1 -2 -3 -3 -2 1 1 2 3 3 2
512 12 -1 -1 -2 -2 -3 1 2 2 3 3 1 -3
-128 12 -1 -1 -2 -3 1 -3 1 2 3 -2 3 2
-128 12 -1 -1 -2 -3 2 -3 1 3 -2 3 1 2
-1024 12 -1 -1 -2 -2 -3 -3 1 1 2 2 3 3
-256 12 -1 -1 -2 -3 2 1 -3 2 3 3 1 -2
-128 12 -1 -2 -1 -3 -2 3 2 1 3 1 2 -3
-256 12 -1 -1 -2 -3 2 3 1 1 -3 -2 3 2
128 12 -1 -2 -3 -1 2 1 3 -2 1 -3 2 3
-128 12 -1 -1 -2 -3 -2 1 3 2 3 1 -3 2
128 12 -1 -2 -1 -3 -2 3 2 1 2 -3 1 3
-256 12 -1 -1 -2 -3 -2 1 -3 2 1 3 3 2
-512 12 -1 -1 -2 -2 1 -3 -3 1 2 3 3 2
-128 12 -1 -1 -2 -3 1 -3 2 1 3 -2 3 2
-256 12 -1 -1 -2 -3 1 2 1 -2 3 3 2 -3
-256 12 -1 -1 -2 -2 -3 1 3 1 3 2 -3 2
256 12 -1 -1 -2 -3 1 -3 2 3 3 -2 1 2
128 12 -1 -1 -2 -3 2 3 -2 3 1 2 1 -3
128 12 -1 -1 -2 -3 2 3 -2 -3 1 2 1 3
256 12 -1 -1 -2 -2 -3 1 3 2 2 -3 1 3
-256 12 -1 -1 -2 -3 -2 3 3 1 -3 2 1 2
256 12 -1 -1 -2 -3 1 3 2 2 -3 1 3 -2
-256 12 -1 -1 -2 -2 -3 1 2 -3 2 3 1 3
128 12 -1 -1 -2 1 2 -3 2 3 -2 3 1 -3
-128 12 -1 -1 -2 -3 -2 1 -3 2 3 2 1 3
-128 12 -1 -2 -1 -3 -2 1 3 1 2 -3 2 3
128 12 -1 -2 -1 -3 1 3 2 3 -2 -3 1 2
128 12 -1 -2 -1 -3 1 2 3 -2 -3 1 3 2
-128 12 -1 -1 -2 -3 2 3 1 -3 2 3 1 -2
128 12 -1 -1 -2 -3 1 3 -2 -3 2 3 1 2
128 12 -1 -2 -1 -3 1 2 3 -2 3 1 2 -3
128 12 -1 -2 -1 -3 2 1 3 1 -2 -3 2 3
256 12 -1 -1 -2 -2 -3 2 3 2 1 3 1 -3
-256 12 -1 -1 -2 -2 -3 1 2 1 3 3 2 -3
-256 12 -1 -1 -2 -3 -2 3 1 1 -3 2 2 3
-256 12 -1 -1 -2 -3 -3 -2 1 2 3 3 1 2
-256 12 -1 -1 -2 -3 -3 1 2 2 3 -2 1 3
256 12 -1 -1 -2 -2 -3 2 1 3 2 3 1 -3
-128 12 -1 -1 -2 -3 -2 -3 1 2 3 1 2 3
-128 12 -1 -1 -2 -3 1 2 3 1 -2 3 2 -3
128 12 -1 -1 -2 -3 1 2 3 1 2 -3 -2 3
-128 12 -1 -1 -2 -3 -2 1 3 1 2 -3 2 3
-128 12 -1 -1 -2 -3 -2 -3 1 3 2 1 3 2
-128 12 -1 -1 -2 -3 1 -3 2 1 3 2 3 -2
128 12 -1 -2 -1 -2 -3 2 3 2 1 3 1 -3
128 12 -1 -1 -2 -3 2 1 3 -2 1 3 2 -3
-128 12 -1 -1 -2 -3 2 -3 2 1 3 -2 1 3
-128 12 -1 -1 -2 -3 2 3 1 -3 -2 3 1 2
-256 12 -1 -1 -2 -2 -3 1 -3 2 1 3 2 3
-256 12 -1 -1 -2 -2 -3 2 3 2 1 -3 1 3
256 12 -1 -1 -2 -3 -3 1 -2 3 2 2 1 3
-256 12 -1 -1 -2 -3 -3 2 1 -2 3 3 1 2
-128 12 -1 -1 -2 1 2 -3 -2 3 2 3 1 -3
256 12 -1 -1 -2 -3 1 -3 -2 3 2 2 1 3
-128 12 -1 -1 -2 -3 -2 -3 1 2 1 3 2 3
-256 12 -1 -1 -2 -3 -2 3 1 1 2 3 2 -3
-128 12 -1 -1 -2 -3 -2 3 1 2 3 1 2 -3
-128 12 -1 -1 -2 -3 1 -2 3 1 2 3 2 -3
256 12 -1 -1 -2 -3 1 2 3 3 -2 1 -3 2
128 12 -1 -1 -2 -3 1 2 3 2 3 1 -2 -3
128 12 -1 -1 -2 -3 -2 1 2 3 2 3 1 -3
-128 12 -1 -2 -1 -3 -2 -3 1 2 1 3 2 3
128 12 -1 -2 -1 -3 -2 3 2 -3 1 2 1 3
-128 12 -1 -2 -3 1 3 -2 -1 2 3 1 -3 2
-128 12 -1 -1 -2 -3 2 1 3 1 -3 -2 3 2
128 12 -1 -1 -2 -3 -2 3 2 1 -3 2 1 3
-128 12 -1 -1 -2 -3 1 2 -3 2 3 -2 1 3
128 12 -1 -1 -2 -3 2 3 2 1 3 -2 1 -3
128 12 -1 -1 -2 -3 2 1 3 1 3 -2 -3 2
256 12 -1 -1 -2 -2 -3 1 2 3 3 1 2 -3
128 12 -1 -1 -2 -3 1 2 3 -2 1 -3 2 3
-512 12 -1 -1 -2 -2 -3 -3 1 1 2 3 3 2
-128 12 -1 -1 -2 -3 -2 3 2 3 1 -3 1 2
-128 12 -1 -1 -2 -3 2 -3 -2 3 1 3 1 2
128 12 -1 -1 -2 -3 1 2 3 -2 3 1 2 -3
-512 12 -1 -1 -2 -2 1 -3 -3 2 1 3 3 2
-128 12 -1 -2 -1 -2 -3 1 -3 2 1 3 2 3
128 12 -1 -1 -2 -3 1 3 2 -3 -2 1 2 3
-128 12 -1 -2 -1 -2 -3 2 3 2 1 -3 1 3
128 12 -1 -1 -2 -3 -2 1 3 2 -3 1 3 2
128 12 -1 -1 -2 -3 1 2 3 -2 3 2 1 -3
-256 12 -1 -1 -2 -2 -3 2 2 3 1 -3 1 3
128 12 -1 -1 -2 -3 -2 3 1 2 -3 1 3 2
-128 12 -1 -1 -2 -3 1 -2 3 2 3 1 -3 2
128 12 -1 -1 -2 -3 1 2 3 -2 -3 1 3 2
-256 12 -1 -1 -2 -2 -3 1 3 2 1 3 2 -3
-128 12 -1 -1 -2 -3 -2 3 1 2 3 2 1 -3
256 12 -1 -1 -2 -2 -3 2 2 3 1 3 1 -3
-128 12 -1 -1 -2 -3 1 -2 1 3 2 -3 2 3
-256 12 -1 -1 -2 -2 -3 2 3 1 2 -3 1 3
-128 12 -1 -2 -1 -3 -2 1 2 -3 2 3 1 3
-128 12 -1 -2 -1 -3 -2 3 1 -3 1 2 3 2
-256 12 -1 -1 -2 -2 -3 2 -3 2 1 3 1 3
-256 12 -1 -1 -2 -2 -3 -3 1 2 3 1 2 3
128 12 -1 -2 -1 -3 1 -3 2 3 -2 1 3 2
128 12 -1 -2 -1 -3 1 2 -3 -2 3 2 1 3
128 12 -1 -2 -3 1 2 -1 3 -2 1 -3 2 3
128 12 -1 -1 -2 -3 2 1 3 2 3 -2 1 -3
256 12 -1 -1 -2 -2 -3 2 1 3 3 1 -3 2
-512 12 -1 -1 -2 -2 -3 -3 1 1 3 2 3 2
-128 12 -1 -1 -2 -3 1 2 3 1 -3 2 3 -2
128 12 -1 -1 -2 -3 1 3 2 1 3 -2 -3 2
-128 12 -1 -1 -2 -3 2 1 -2 3 1 -3 2 3
128 12 -1 -1 -2 -3 1 -2 -3 2 3 1 2 3
128 12 -1 -2 -3 1 2 -1 3 -2 -3 2 1 3
-128 12 -1 -2 -1 -3 -2 1 3 2 1 3 2 -3
-128 12 -1 -2 -3 -1 2 -3 1 -2 3 1 2 3
128 12 -1 -1 -2 -3 1 2 -3 1 3 2 3 -2
-128 12 -1 -1 -2 -3 1 -3 1 2 3 2 3 -2
-512 12 -1 -1 -2 -2 -3 -3 1 2 1 3 3 2
256 12 -1 -1 -2 -3 1 2 3 3 -2 -3 1 2
-256 12 -1 -1 -2 -2 -3 1 3 1 2 -3 2 3
-256 12 -1 -1 -2 -3 -2 1 2 1 3 3 2 -3
-256 12 -1 -1 -2 -3 1 1 -2 3 2 3 2 -3
128 12 -1 -2 -1 -2 -3 1 2 3 2 3 1 -3
128 12 -1 -2 -1 -2 -3 2 3 1 3 1 -3 2
